"","Subject","Condition","ListNum","Block","Recall","Subject","Condition","ListNum","Block","Direction","Jol"
"494",37,"A",14,2,1,37,"A",14,2,"F",56
"495",37,"A",15,2,0,37,"A",15,2,"F",43
"496",37,"A",16,2,0,37,"A",16,2,"F",67
"497",37,"A",17,2,0,37,"A",17,2,"F",46
"498",37,"A",18,2,1,37,"A",18,2,"F",56
"499",37,"A",19,2,0,37,"A",19,2,"F",46
"500",37,"A",20,2,1,37,"A",20,2,"F",35
"501",37,"A",21,2,1,37,"A",21,2,"B",65
"502",37,"A",22,2,0,37,"A",22,2,"B",34
"503",37,"A",23,2,0,37,"A",23,2,"B",24
"504",37,"A",24,2,0,37,"A",24,2,"B",24
"505",37,"A",25,2,1,37,"A",25,2,"B",65
"506",37,"A",26,2,0,37,"A",26,2,"B",54
"507",37,"A",27,2,1,37,"A",27,2,"B",34
"508",37,"A",28,2,0,37,"A",28,2,"B",90
"509",37,"A",29,2,1,37,"A",29,2,"B",56
"510",37,"A",30,2,0,37,"A",30,2,"B",56
"511",37,"A",31,2,1,37,"A",31,2,"B",67
"512",37,"A",32,2,1,37,"A",32,2,"B",89
"513",37,"A",33,2,1,37,"A",33,2,"B",46
"514",37,"A",34,2,0,37,"A",34,2,"B",64
"515",37,"A",35,2,1,37,"A",35,2,"B",24
"516",37,"A",36,2,0,37,"A",36,2,"B",56
"517",37,"A",37,2,1,37,"A",37,2,"B",43
"518",37,"A",38,2,1,37,"A",38,2,"B",67
"519",37,"A",39,2,0,37,"A",39,2,"B",34
"520",37,"A",40,2,0,37,"A",40,2,"B",34
"521",37,"A",41,2,0,37,"A",41,2,"S",34
"522",37,"A",42,2,1,37,"A",42,2,"S",34
"523",37,"A",43,2,1,37,"A",43,2,"S",90
"524",37,"A",44,2,1,37,"A",44,2,"S",67
"525",37,"A",45,2,1,37,"A",45,2,"S",78
"526",37,"A",46,2,1,37,"A",46,2,"S",45
"527",37,"A",47,2,0,37,"A",47,2,"S",67
"528",37,"A",48,2,1,37,"A",48,2,"S",68
"529",37,"A",49,2,1,37,"A",49,2,"S",23
"530",37,"A",50,2,1,37,"A",50,2,"S",87
"531",37,"A",51,2,1,37,"A",51,2,"S",89
"532",37,"A",52,2,0,37,"A",52,2,"S",31
"533",37,"A",53,2,0,37,"A",53,2,"S",76
"534",37,"A",54,2,0,37,"A",54,2,"S",68
"535",37,"A",55,2,0,37,"A",55,2,"S",45
"536",37,"A",56,2,1,37,"A",56,2,"S",78
"537",37,"A",57,2,1,37,"A",57,2,"S",67
"538",37,"A",58,2,0,37,"A",58,2,"S",45
"539",37,"A",59,2,0,37,"A",59,2,"S",12
"540",37,"A",60,2,1,37,"A",60,2,"S",87
"541",37,"A",61,2,0,37,"A",61,2,"U",2
"542",37,"A",62,2,0,37,"A",62,2,"U",46
"543",37,"A",63,2,0,37,"A",63,2,"U",23
"544",37,"A",64,2,0,37,"A",64,2,"U",12
"545",37,"A",65,2,0,37,"A",65,2,"U",23
"546",37,"A",66,2,0,37,"A",66,2,"U",12
"547",37,"A",67,2,1,37,"A",67,2,"U",32
"548",37,"A",68,2,0,37,"A",68,2,"U",34
"549",37,"A",69,2,0,37,"A",69,2,"U",12
"550",37,"A",70,2,1,37,"A",70,2,"U",1
"551",37,"A",71,2,1,37,"A",71,2,"U",23
"552",37,"A",72,2,1,37,"A",72,2,"U",54
"553",37,"A",73,2,0,37,"A",73,2,"U",2
"554",37,"A",74,2,0,37,"A",74,2,"U",1
"555",37,"A",75,2,0,37,"A",75,2,"U",23
"556",37,"A",76,2,0,37,"A",76,2,"U",12
"557",37,"A",77,2,1,37,"A",77,2,"U",45
"558",37,"A",78,2,0,37,"A",78,2,"U",34
"559",37,"A",79,2,0,37,"A",79,2,"U",1
"560",37,"A",80,2,0,37,"A",80,2,"U",12
"561",49,"A",1,2,1,49,"A",1,2,"F",100
"562",49,"A",2,2,0,49,"A",2,2,"F",100
"563",49,"A",3,2,0,49,"A",3,2,"F",100
"564",49,"A",4,2,1,49,"A",4,2,"F",100
"565",49,"A",5,2,0,49,"A",5,2,"F",90
"566",49,"A",6,2,0,49,"A",6,2,"F",100
"567",49,"A",7,2,0,49,"A",7,2,"F",70
"568",49,"A",8,2,1,49,"A",8,2,"F",100
"569",49,"A",9,2,1,49,"A",9,2,"F",100
"570",49,"A",10,2,1,49,"A",10,2,"F",90
"571",49,"A",11,2,0,49,"A",11,2,"F",100
"572",49,"A",12,2,0,49,"A",12,2,"F",80
"573",49,"A",13,2,1,49,"A",13,2,"F",100
"574",49,"A",14,2,0,49,"A",14,2,"F",70
"575",49,"A",15,2,1,49,"A",15,2,"F",100
"576",49,"A",16,2,1,49,"A",16,2,"F",100
"577",49,"A",17,2,0,49,"A",17,2,"F",90
"578",49,"A",18,2,1,49,"A",18,2,"F",100
"579",49,"A",19,2,1,49,"A",19,2,"F",100
"580",49,"A",20,2,1,49,"A",20,2,"F",100
"581",49,"A",21,2,0,49,"A",21,2,"B",20
"582",49,"A",22,2,0,49,"A",22,2,"B",100
"583",49,"A",23,2,0,49,"A",23,2,"B",100
"584",49,"A",24,2,0,49,"A",24,2,"B",100
"585",49,"A",25,2,0,49,"A",25,2,"B",100
"586",49,"A",26,2,0,49,"A",26,2,"B",70
"587",49,"A",27,2,0,49,"A",27,2,"B",80
"588",49,"A",28,2,0,49,"A",28,2,"B",100
"589",49,"A",29,2,1,49,"A",29,2,"B",100
"590",49,"A",30,2,0,49,"A",30,2,"B",100
"591",49,"A",31,2,0,49,"A",31,2,"B",100
"592",49,"A",32,2,0,49,"A",32,2,"B",100
"593",49,"A",33,2,0,49,"A",33,2,"B",50
"594",49,"A",34,2,0,49,"A",34,2,"B",100
"595",49,"A",35,2,0,49,"A",35,2,"B",100
"596",49,"A",36,2,1,49,"A",36,2,"B",100
"597",49,"A",37,2,1,49,"A",37,2,"B",100
"598",49,"A",38,2,0,49,"A",38,2,"B",100
"599",49,"A",39,2,1,49,"A",39,2,"B",100
"600",49,"A",40,2,0,49,"A",40,2,"B",100
"601",49,"A",41,2,1,49,"A",41,2,"S",100
"602",49,"A",42,2,1,49,"A",42,2,"S",90
"603",49,"A",43,2,0,49,"A",43,2,"S",50
"604",49,"A",44,2,1,49,"A",44,2,"S",100
"605",49,"A",45,2,0,49,"A",45,2,"S",100
"606",49,"A",46,2,1,49,"A",46,2,"S",0
"607",49,"A",47,2,0,49,"A",47,2,"S",11
"608",49,"A",48,2,0,49,"A",48,2,"S",100
"609",49,"A",49,2,1,49,"A",49,2,"S",100
"610",49,"A",50,2,1,49,"A",50,2,"S",100
"611",49,"A",51,2,1,49,"A",51,2,"S",100
"612",49,"A",52,2,1,49,"A",52,2,"S",100
"613",49,"A",53,2,1,49,"A",53,2,"S",100
"614",49,"A",54,2,0,49,"A",54,2,"S",0
"615",49,"A",55,2,1,49,"A",55,2,"S",100
"616",49,"A",56,2,1,49,"A",56,2,"S",100
"617",49,"A",57,2,1,49,"A",57,2,"S",100
"618",49,"A",58,2,1,49,"A",58,2,"S",85
"619",49,"A",59,2,1,49,"A",59,2,"S",100
"620",49,"A",60,2,1,49,"A",60,2,"S",80
"621",49,"A",61,2,0,49,"A",61,2,"U",0
"622",49,"A",62,2,0,49,"A",62,2,"U",50
"623",49,"A",63,2,0,49,"A",63,2,"U",80
"624",49,"A",64,2,0,49,"A",64,2,"U",70
"625",49,"A",65,2,0,49,"A",65,2,"U",0
"626",49,"A",66,2,0,49,"A",66,2,"U",0
"627",49,"A",67,2,1,49,"A",67,2,"U",0
"628",49,"A",68,2,0,49,"A",68,2,"U",0
"629",49,"A",69,2,0,49,"A",69,2,"U",0
"630",49,"A",70,2,0,49,"A",70,2,"U",0
"631",49,"A",71,2,0,49,"A",71,2,"U",0
"632",49,"A",72,2,0,49,"A",72,2,"U",50
"633",49,"A",73,2,0,49,"A",73,2,"U",0
"634",49,"A",74,2,0,49,"A",74,2,"U",0
"635",49,"A",75,2,0,49,"A",75,2,"U",100
"636",49,"A",76,2,0,49,"A",76,2,"U",100
"637",49,"A",77,2,0,49,"A",77,2,"U",100
"638",49,"A",78,2,0,49,"A",78,2,"U",90
"639",49,"A",79,2,0,49,"A",79,2,"U",0
"640",49,"A",80,2,0,49,"A",80,2,"U",70
"641",57,"A",1,2,0,57,"A",1,2,"F",34
"642",57,"A",2,2,1,57,"A",2,2,"F",80
"643",57,"A",3,2,1,57,"A",3,2,"F",56
"644",57,"A",4,2,0,57,"A",4,2,"F",90
"645",57,"A",5,2,0,57,"A",5,2,"F",56
"646",57,"A",6,2,0,57,"A",6,2,"F",1
"647",57,"A",7,2,1,57,"A",7,2,"F",89
"648",57,"A",8,2,0,57,"A",8,2,"F",34
"649",57,"A",9,2,1,57,"A",9,2,"F",90
"650",57,"A",10,2,1,57,"A",10,2,"F",90
"651",57,"A",11,2,1,57,"A",11,2,"F",35
"652",57,"A",12,2,1,57,"A",12,2,"F",47
"653",57,"A",13,2,1,57,"A",13,2,"F",70
"654",57,"A",14,2,0,57,"A",14,2,"F",24
"655",57,"A",15,2,0,57,"A",15,2,"F",1
"656",57,"A",16,2,0,57,"A",16,2,"F",1
"657",57,"A",17,2,1,57,"A",17,2,"F",70
"658",57,"A",18,2,1,57,"A",18,2,"F",1
"659",57,"A",19,2,1,57,"A",19,2,"F",0
"660",57,"A",20,2,1,57,"A",20,2,"F",80
"661",57,"A",21,2,0,57,"A",21,2,"B",60
"662",57,"A",22,2,0,57,"A",22,2,"B",34
"663",57,"A",23,2,0,57,"A",23,2,"B",34
"664",57,"A",24,2,0,57,"A",24,2,"B",90
"665",57,"A",25,2,1,57,"A",25,2,"B",23
"666",57,"A",26,2,0,57,"A",26,2,"B",1
"667",57,"A",27,2,0,57,"A",27,2,"B",32
"668",57,"A",28,2,0,57,"A",28,2,"B",67
"669",57,"A",29,2,0,57,"A",29,2,"B",60
"670",57,"A",30,2,1,57,"A",30,2,"B",46
"671",57,"A",31,2,0,57,"A",31,2,"B",80
"672",57,"A",32,2,1,57,"A",32,2,"B",78
"673",57,"A",33,2,1,57,"A",33,2,"B",56
"674",57,"A",34,2,1,57,"A",34,2,"B",34
"675",57,"A",35,2,1,57,"A",35,2,"B",56
"676",57,"A",36,2,0,57,"A",36,2,"B",90
"677",57,"A",37,2,0,57,"A",37,2,"B",34
"678",57,"A",38,2,0,57,"A",38,2,"B",47
"679",57,"A",39,2,1,57,"A",39,2,"B",34
"680",57,"A",40,2,1,57,"A",40,2,"B",50
"681",57,"A",41,2,1,57,"A",41,2,"S",90
"682",57,"A",42,2,1,57,"A",42,2,"S",100
"683",57,"A",43,2,1,57,"A",43,2,"S",99
"684",57,"A",44,2,1,57,"A",44,2,"S",99
"685",57,"A",45,2,1,57,"A",45,2,"S",90
"686",57,"A",46,2,1,57,"A",46,2,"S",70
"687",57,"A",47,2,0,57,"A",47,2,"S",30
"688",57,"A",48,2,1,57,"A",48,2,"S",70
"689",57,"A",49,2,1,57,"A",49,2,"S",2
"690",57,"A",50,2,1,57,"A",50,2,"S",90
"691",57,"A",51,2,1,57,"A",51,2,"S",99
"692",57,"A",52,2,0,57,"A",52,2,"S",40
"693",57,"A",53,2,1,57,"A",53,2,"S",99
"694",57,"A",54,2,0,57,"A",54,2,"S",80
"695",57,"A",55,2,0,57,"A",55,2,"S",1
"696",57,"A",56,2,1,57,"A",56,2,"S",50
"697",57,"A",57,2,1,57,"A",57,2,"S",60
"698",57,"A",58,2,0,57,"A",58,2,"S",1
"699",57,"A",59,2,1,57,"A",59,2,"S",99
"700",57,"A",60,2,1,57,"A",60,2,"S",99
"701",57,"A",61,2,0,57,"A",61,2,"U",1
"702",57,"A",62,2,0,57,"A",62,2,"U",1
"703",57,"A",63,2,0,57,"A",63,2,"U",12
"704",57,"A",64,2,0,57,"A",64,2,"U",50
"705",57,"A",65,2,0,57,"A",65,2,"U",1
"706",57,"A",66,2,0,57,"A",66,2,"U",1
"707",57,"A",67,2,0,57,"A",67,2,"U",1
"708",57,"A",68,2,0,57,"A",68,2,"U",0
"709",57,"A",69,2,0,57,"A",69,2,"U",1
"710",57,"A",70,2,0,57,"A",70,2,"U",1
"711",57,"A",71,2,0,57,"A",71,2,"U",1
"712",57,"A",72,2,0,57,"A",72,2,"U",46
"713",57,"A",73,2,0,57,"A",73,2,"U",23
"714",57,"A",74,2,0,57,"A",74,2,"U",1
"715",57,"A",75,2,0,57,"A",75,2,"U",34
"716",57,"A",76,2,0,57,"A",76,2,"U",56
"717",57,"A",77,2,0,57,"A",77,2,"U",1
"718",57,"A",78,2,1,57,"A",78,2,"U",1
"719",57,"A",79,2,0,57,"A",79,2,"U",1
"720",57,"A",80,2,0,57,"A",80,2,"U",1
"721",61,"A",1,2,0,61,"A",1,2,"F",10
"722",61,"A",2,2,1,61,"A",2,2,"F",20
"723",61,"A",3,2,1,61,"A",3,2,"F",20
"724",61,"A",4,2,1,61,"A",4,2,"F",12
"725",61,"A",5,2,0,61,"A",5,2,"F",15
"726",61,"A",6,2,0,61,"A",6,2,"F",11
"727",61,"A",7,2,1,61,"A",7,2,"F",100
"728",61,"A",8,2,0,61,"A",8,2,"F",100
"729",61,"A",9,2,1,61,"A",9,2,"F",100
"730",61,"A",10,2,1,61,"A",10,2,"F",100
"731",61,"A",11,2,1,61,"A",11,2,"F",100
"732",61,"A",12,2,1,61,"A",12,2,"F",100
"733",61,"A",13,2,1,61,"A",13,2,"F",19
"734",61,"A",14,2,0,61,"A",14,2,"F",100
"735",61,"A",15,2,1,61,"A",15,2,"F",23
"736",61,"A",16,2,1,61,"A",16,2,"F",100
"737",61,"A",17,2,1,61,"A",17,2,"F",10
"738",61,"A",18,2,0,61,"A",18,2,"F",12
"739",61,"A",19,2,1,61,"A",19,2,"F",100
"740",61,"A",20,2,1,61,"A",20,2,"F",100
"741",61,"A",21,2,1,61,"A",21,2,"B",10
"742",61,"A",22,2,0,61,"A",22,2,"B",12
"743",61,"A",23,2,0,61,"A",23,2,"B",100
"744",61,"A",24,2,1,61,"A",24,2,"B",100
"745",61,"A",25,2,0,61,"A",25,2,"B",12
"746",61,"A",26,2,0,61,"A",26,2,"B",12
"747",61,"A",27,2,0,61,"A",27,2,"B",100
"748",61,"A",28,2,0,61,"A",28,2,"B",100
"749",61,"A",29,2,1,61,"A",29,2,"B",100
"750",61,"A",30,2,0,61,"A",30,2,"B",10
"751",61,"A",31,2,0,61,"A",31,2,"B",12
"752",61,"A",32,2,0,61,"A",32,2,"B",12
"753",61,"A",33,2,1,61,"A",33,2,"B",100
"754",61,"A",34,2,0,61,"A",34,2,"B",100
"755",61,"A",35,2,1,61,"A",35,2,"B",10
"756",61,"A",36,2,1,61,"A",36,2,"B",100
"757",61,"A",37,2,0,61,"A",37,2,"B",12
"758",61,"A",38,2,1,61,"A",38,2,"B",100
"759",61,"A",39,2,1,61,"A",39,2,"B",100
"760",61,"A",40,2,1,61,"A",40,2,"B",10
"761",61,"A",41,2,0,61,"A",41,2,"S",10
"762",61,"A",42,2,1,61,"A",42,2,"S",100
"763",61,"A",43,2,1,61,"A",43,2,"S",50
"764",61,"A",44,2,1,61,"A",44,2,"S",100
"765",61,"A",45,2,1,61,"A",45,2,"S",15
"766",61,"A",46,2,1,61,"A",46,2,"S",100
"767",61,"A",47,2,1,61,"A",47,2,"S",10
"768",61,"A",48,2,1,61,"A",48,2,"S",100
"769",61,"A",49,2,1,61,"A",49,2,"S",100
"770",61,"A",50,2,1,61,"A",50,2,"S",100
"771",61,"A",51,2,1,61,"A",51,2,"S",100
"772",61,"A",52,2,1,61,"A",52,2,"S",19
"773",61,"A",53,2,0,61,"A",53,2,"S",100
"774",61,"A",54,2,0,61,"A",54,2,"S",11
"775",61,"A",55,2,1,61,"A",55,2,"S",10
"776",61,"A",56,2,1,61,"A",56,2,"S",12
"777",61,"A",57,2,1,61,"A",57,2,"S",100
"778",61,"A",58,2,1,61,"A",58,2,"S",100
"779",61,"A",59,2,0,61,"A",59,2,"S",100
"780",61,"A",60,2,0,61,"A",60,2,"S",100
"781",61,"A",61,2,0,61,"A",61,2,"U",15
"782",61,"A",62,2,1,61,"A",62,2,"U",12
"783",61,"A",63,2,0,61,"A",63,2,"U",12
"784",61,"A",64,2,0,61,"A",64,2,"U",15
"785",61,"A",65,2,0,61,"A",65,2,"U",11
"786",61,"A",66,2,0,61,"A",66,2,"U",100
"787",61,"A",67,2,1,61,"A",67,2,"U",1
"788",61,"A",68,2,0,61,"A",68,2,"U",11
"789",61,"A",69,2,0,61,"A",69,2,"U",1
"790",61,"A",70,2,0,61,"A",70,2,"U",1
"791",61,"A",71,2,0,61,"A",71,2,"U",1
"792",61,"A",72,2,0,61,"A",72,2,"U",12
"793",61,"A",73,2,0,61,"A",73,2,"U",12
"794",61,"A",74,2,0,61,"A",74,2,"U",11
"795",61,"A",75,2,0,61,"A",75,2,"U",12
"796",61,"A",76,2,0,61,"A",76,2,"U",1
"797",61,"A",77,2,1,61,"A",77,2,"U",12
"798",61,"A",78,2,1,61,"A",78,2,"U",12
"799",61,"A",79,2,0,61,"A",79,2,"U",12
"800",61,"A",80,2,0,61,"A",80,2,"U",1
"801",65,"A",1,2,1,65,"A",1,2,"F",75
"802",65,"A",2,2,1,65,"A",2,2,"F",50
"803",65,"A",3,2,1,65,"A",3,2,"F",50
"804",65,"A",4,2,1,65,"A",4,2,"F",18
"805",65,"A",5,2,0,65,"A",5,2,"F",75
"806",65,"A",6,2,0,65,"A",6,2,"F",0
"807",65,"A",7,2,1,65,"A",7,2,"F",60
"808",65,"A",8,2,1,65,"A",8,2,"F",100
"809",65,"A",9,2,1,65,"A",9,2,"F",100
"810",65,"A",10,2,1,65,"A",10,2,"F",4
"811",65,"A",11,2,1,65,"A",11,2,"F",100
"812",65,"A",12,2,1,65,"A",12,2,"F",30
"813",65,"A",13,2,1,65,"A",13,2,"F",46
"814",65,"A",14,2,1,65,"A",14,2,"F",30
"815",65,"A",15,2,1,65,"A",15,2,"F",50
"816",65,"A",16,2,0,65,"A",16,2,"F",100
"817",65,"A",17,2,1,65,"A",17,2,"F",24
"818",65,"A",18,2,1,65,"A",18,2,"F",35
"819",65,"A",19,2,1,65,"A",19,2,"F",30
"820",65,"A",20,2,1,65,"A",20,2,"F",100
"821",65,"A",21,2,0,65,"A",21,2,"B",69
"822",65,"A",22,2,0,65,"A",22,2,"B",25
"823",65,"A",23,2,0,65,"A",23,2,"B",27
"824",65,"A",24,2,1,65,"A",24,2,"B",75
"825",65,"A",25,2,1,65,"A",25,2,"B",60
"826",65,"A",26,2,1,65,"A",26,2,"B",50
"827",65,"A",27,2,0,65,"A",27,2,"B",100
"828",65,"A",28,2,0,65,"A",28,2,"B",50
"829",65,"A",29,2,1,65,"A",29,2,"B",40
"830",65,"A",30,2,1,65,"A",30,2,"B",60
"831",65,"A",31,2,0,65,"A",31,2,"B",8
"832",65,"A",32,2,1,65,"A",32,2,"B",45
"833",65,"A",33,2,0,65,"A",33,2,"B",50
"834",65,"A",34,2,1,65,"A",34,2,"B",28
"835",65,"A",35,2,0,65,"A",35,2,"B",46
"836",65,"A",36,2,1,65,"A",36,2,"B",100
"837",65,"A",37,2,0,65,"A",37,2,"B",25
"838",65,"A",38,2,1,65,"A",38,2,"B",75
"839",65,"A",39,2,1,65,"A",39,2,"B",100
"840",65,"A",40,2,0,65,"A",40,2,"B",100
"841",65,"A",41,2,0,65,"A",41,2,"S",35
"842",65,"A",42,2,0,65,"A",42,2,"S",50
"843",65,"A",43,2,1,65,"A",43,2,"S",100
"844",65,"A",44,2,1,65,"A",44,2,"S",100
"845",65,"A",45,2,1,65,"A",45,2,"S",50
"846",65,"A",46,2,1,65,"A",46,2,"S",2
"847",65,"A",47,2,1,65,"A",47,2,"S",60
"848",65,"A",48,2,1,65,"A",48,2,"S",80
"849",65,"A",49,2,1,65,"A",49,2,"S",50
"850",65,"A",50,2,1,65,"A",50,2,"S",75
"851",65,"A",51,2,1,65,"A",51,2,"S",100
"852",65,"A",52,2,1,65,"A",52,2,"S",60
"853",65,"A",53,2,1,65,"A",53,2,"S",100
"854",65,"A",54,2,0,65,"A",54,2,"S",30
"855",65,"A",55,2,1,65,"A",55,2,"S",100
"856",65,"A",56,2,1,65,"A",56,2,"S",100
"857",65,"A",57,2,1,65,"A",57,2,"S",100
"858",65,"A",58,2,0,65,"A",58,2,"S",3
"859",65,"A",59,2,1,65,"A",59,2,"S",100
"860",65,"A",60,2,1,65,"A",60,2,"S",0
"861",65,"A",61,2,1,65,"A",61,2,"U",29
"862",65,"A",62,2,0,65,"A",62,2,"U",0
"863",65,"A",63,2,0,65,"A",63,2,"U",0
"864",65,"A",64,2,1,65,"A",64,2,"U",7
"865",65,"A",65,2,0,65,"A",65,2,"U",46
"866",65,"A",66,2,0,65,"A",66,2,"U",0
"867",65,"A",67,2,1,65,"A",67,2,"U",35
"868",65,"A",68,2,0,65,"A",68,2,"U",64
"869",65,"A",69,2,0,65,"A",69,2,"U",5
"870",65,"A",70,2,0,65,"A",70,2,"U",25
"871",65,"A",71,2,1,65,"A",71,2,"U",0
"872",65,"A",72,2,0,65,"A",72,2,"U",100
"873",65,"A",73,2,1,65,"A",73,2,"U",50
"874",65,"A",74,2,0,65,"A",74,2,"U",0
"875",65,"A",75,2,0,65,"A",75,2,"U",0
"876",65,"A",76,2,0,65,"A",76,2,"U",0
"877",65,"A",77,2,1,65,"A",77,2,"U",50
"878",65,"A",78,2,1,65,"A",78,2,"U",35
"879",65,"A",79,2,1,65,"A",79,2,"U",7
"880",65,"A",80,2,0,65,"A",80,2,"U",25
"881",69,"A",1,2,1,69,"A",1,2,"F",50
"882",69,"A",2,2,0,69,"A",2,2,"F",60
"883",69,"A",3,2,1,69,"A",3,2,"F",50
"884",69,"A",4,2,0,69,"A",4,2,"F",0
"885",69,"A",5,2,0,69,"A",5,2,"F",0
"886",69,"A",6,2,0,69,"A",6,2,"F",0
"887",69,"A",7,2,0,69,"A",7,2,"F",0
"888",69,"A",8,2,1,69,"A",8,2,"F",60
"889",69,"A",9,2,1,69,"A",9,2,"F",80
"890",69,"A",10,2,1,69,"A",10,2,"F",0
"891",69,"A",11,2,1,69,"A",11,2,"F",70
"892",69,"A",12,2,1,69,"A",12,2,"F",90
"893",69,"A",13,2,0,69,"A",13,2,"F",0
"894",69,"A",14,2,1,69,"A",14,2,"F",60
"895",69,"A",15,2,1,69,"A",15,2,"F",20
"896",69,"A",16,2,1,69,"A",16,2,"F",70
"897",69,"A",17,2,0,69,"A",17,2,"F",0
"898",69,"A",18,2,0,69,"A",18,2,"F",0
"899",69,"A",19,2,1,69,"A",19,2,"F",80
"900",69,"A",20,2,1,69,"A",20,2,"F",50
"901",69,"A",21,2,1,69,"A",21,2,"B",60
"902",69,"A",22,2,0,69,"A",22,2,"B",50
"903",69,"A",23,2,0,69,"A",23,2,"B",0
"904",69,"A",24,2,1,69,"A",24,2,"B",40
"905",69,"A",25,2,0,69,"A",25,2,"B",100
"906",69,"A",26,2,0,69,"A",26,2,"B",0
"907",69,"A",27,2,0,69,"A",27,2,"B",0
"908",69,"A",28,2,0,69,"A",28,2,"B",70
"909",69,"A",29,2,1,69,"A",29,2,"B",70
"910",69,"A",30,2,1,69,"A",30,2,"B",70
"911",69,"A",31,2,0,69,"A",31,2,"B",0
"912",69,"A",32,2,1,69,"A",32,2,"B",60
"913",69,"A",33,2,0,69,"A",33,2,"B",0
"914",69,"A",34,2,1,69,"A",34,2,"B",50
"915",69,"A",35,2,0,69,"A",35,2,"B",0
"916",69,"A",36,2,0,69,"A",36,2,"B",0
"917",69,"A",37,2,1,69,"A",37,2,"B",80
"918",69,"A",38,2,0,69,"A",38,2,"B",50
"919",69,"A",39,2,1,69,"A",39,2,"B",80
"920",69,"A",40,2,0,69,"A",40,2,"B",0
"921",69,"A",41,2,0,69,"A",41,2,"S",0
"922",69,"A",42,2,1,69,"A",42,2,"S",50
"923",69,"A",43,2,0,69,"A",43,2,"S",0
"924",69,"A",44,2,0,69,"A",44,2,"S",60
"925",69,"A",45,2,1,69,"A",45,2,"S",50
"926",69,"A",46,2,1,69,"A",46,2,"S",60
"927",69,"A",47,2,1,69,"A",47,2,"S",50
"928",69,"A",48,2,0,69,"A",48,2,"S",50
"929",69,"A",49,2,0,69,"A",49,2,"S",80
"930",69,"A",50,2,1,69,"A",50,2,"S",50
"931",69,"A",51,2,1,69,"A",51,2,"S",80
"932",69,"A",52,2,1,69,"A",52,2,"S",50
"933",69,"A",53,2,1,69,"A",53,2,"S",80
"934",69,"A",54,2,0,69,"A",54,2,"S",60
"935",69,"A",55,2,0,69,"A",55,2,"S",0
"936",69,"A",56,2,1,69,"A",56,2,"S",50
"937",69,"A",57,2,0,69,"A",57,2,"S",50
"938",69,"A",58,2,1,69,"A",58,2,"S",70
"939",69,"A",59,2,0,69,"A",59,2,"S",0
"940",69,"A",60,2,0,69,"A",60,2,"S",70
"941",69,"A",61,2,0,69,"A",61,2,"U",0
"942",69,"A",62,2,0,69,"A",62,2,"U",50
"943",69,"A",63,2,0,69,"A",63,2,"U",0
"944",69,"A",64,2,0,69,"A",64,2,"U",0
"945",69,"A",65,2,0,69,"A",65,2,"U",30
"946",69,"A",66,2,1,69,"A",66,2,"U",50
"947",69,"A",67,2,0,69,"A",67,2,"U",50
"948",69,"A",68,2,0,69,"A",68,2,"U",40
"949",69,"A",69,2,0,69,"A",69,2,"U",20
"950",69,"A",70,2,0,69,"A",70,2,"U",0
"951",69,"A",71,2,1,69,"A",71,2,"U",50
"952",69,"A",72,2,0,69,"A",72,2,"U",0
"953",69,"A",73,2,0,69,"A",73,2,"U",56
"954",69,"A",74,2,0,69,"A",74,2,"U",0
"955",69,"A",75,2,0,69,"A",75,2,"U",30
"956",69,"A",76,2,0,69,"A",76,2,"U",50
"957",69,"A",77,2,0,69,"A",77,2,"U",0
"958",69,"A",78,2,1,69,"A",78,2,"U",20
"959",69,"A",79,2,0,69,"A",79,2,"U",20
"960",69,"A",80,2,0,69,"A",80,2,"U",30
"961",38,"B",1,1,0,38,"B",1,1,"F",60
"962",38,"B",2,1,0,38,"B",2,1,"F",50
"963",38,"B",3,1,1,38,"B",3,1,"F",50
"964",38,"B",4,1,0,38,"B",4,1,"F",10
"965",38,"B",5,1,1,38,"B",5,1,"F",100
"966",38,"B",6,1,0,38,"B",6,1,"F",20
"967",38,"B",7,1,0,38,"B",7,1,"F",70
"968",38,"B",8,1,0,38,"B",8,1,"F",30
"969",38,"B",9,1,0,38,"B",9,1,"F",50
"970",38,"B",10,1,0,38,"B",10,1,"F",80
"971",38,"B",11,1,1,38,"B",11,1,"F",40
"972",38,"B",12,1,1,38,"B",12,1,"F",100
"973",38,"B",13,1,1,38,"B",13,1,"F",10
"974",38,"B",14,1,1,38,"B",14,1,"F",100
"975",38,"B",15,1,0,38,"B",15,1,"F",100
"976",38,"B",16,1,1,38,"B",16,1,"F",100
"977",38,"B",17,1,0,38,"B",17,1,"F",10
"978",38,"B",18,1,0,38,"B",18,1,"F",20
"979",38,"B",19,1,1,38,"B",19,1,"F",80
"980",38,"B",20,1,0,38,"B",20,1,"F",80
"981",38,"B",21,1,0,38,"B",21,1,"B",40
"982",38,"B",22,1,1,38,"B",22,1,"B",10
"983",38,"B",23,1,0,38,"B",23,1,"B",20
"984",38,"B",24,1,0,38,"B",24,1,"B",20
"985",38,"B",25,1,1,38,"B",25,1,"B",30
"986",38,"B",26,1,0,38,"B",26,1,"B",40
"987",38,"B",27,1,0,38,"B",27,1,"B",10
"988",38,"B",28,1,0,38,"B",28,1,"B",50
"989",38,"B",29,1,0,38,"B",29,1,"B",50
"990",38,"B",30,1,1,38,"B",30,1,"B",20
"991",38,"B",31,1,0,38,"B",31,1,"B",20
